# p ,r
3.353816219006127142e-01 2.775255505110102439e-01
3.354138371206965563e-01 2.775455509110182351e-01
3.354460520849952831e-01 2.775655513110262262e-01
3.354782667933438600e-01 2.775855517110342174e-01
3.355104812455766972e-01 2.776055521110422086e-01
3.355426954415289265e-01 2.776255525110502553e-01
3.355749093810352357e-01 2.776455529110582465e-01
3.356071230639304237e-01 2.776655533110662377e-01
3.356393364900493448e-01 2.776855537110742289e-01
3.356715496592272419e-01 2.777055541110822201e-01
3.357037625712988582e-01 2.777255545110902113e-01
3.357359752260991037e-01 2.777455549110982580e-01
3.357681876234631657e-01 2.777655553111062492e-01
3.358003997632260096e-01 2.777855557111142404e-01
3.358326116452224896e-01 2.778055561111222316e-01
3.358648232692879043e-01 2.778255565111302228e-01
3.358970346352575520e-01 2.778455569111382140e-01
3.359292457429662315e-01 2.778655573111462607e-01
3.359614565922492413e-01 2.778855577111542519e-01
3.359936671829418797e-01 2.779055581111622431e-01
3.360258775148795007e-01 2.779255585111702342e-01
3.360580875878967921e-01 2.779455589111782254e-01
3.360902974018296074e-01 2.779655593111862166e-01
3.361225069565133006e-01 2.779855597111942633e-01
3.361547162517827814e-01 2.780055601112022545e-01
3.361869252874735703e-01 2.780255605112102457e-01
3.362191340634211878e-01 2.780455609112182369e-01
3.362513425794611543e-01 2.780655613112262281e-01
3.362835508354285463e-01 2.780855617112342193e-01
3.363157588311591617e-01 2.781055621112422105e-01
3.363479665664887430e-01 2.781255625112502572e-01
3.363801740412520891e-01 2.781455629112582484e-01
3.364123812552853310e-01 2.781655633112662396e-01
3.364445882084241002e-01 2.781855637112742308e-01
3.364767949005037506e-01 2.782055641112822220e-01
3.365090013313599138e-01 2.782255645112902132e-01
3.365412075008287207e-01 2.782455649112982599e-01
3.365734134087454699e-01 2.782655653113062511e-01
3.366056190549457927e-01 2.782855657113142422e-01
3.366378244392655983e-01 2.783055661113222334e-01
3.366700295615407956e-01 2.783255665113302246e-01
3.367022344216074603e-01 2.783455669113382158e-01
3.367344390193007242e-01 2.783655673113462625e-01
3.367666433544571070e-01 2.783855677113542537e-01
3.367988474269122401e-01 2.784055681113622449e-01
3.368310512365018661e-01 2.784255685113702361e-01
3.368632547830621715e-01 2.784455689113782273e-01
3.368954580664292320e-01 2.784655693113862185e-01
3.369276610864391230e-01 2.784855697113942652e-01
3.369598638429274207e-01 2.785055701114022564e-01
3.369920663357306445e-01 2.785255705114102476e-01
3.370242685646848702e-01 2.785455709114182388e-01
3.370564705296258956e-01 2.785655713114262300e-01
3.370886722303900740e-01 2.785855717114342212e-01
3.371208736668139250e-01 2.786055721114422679e-01
3.371530748387329135e-01 2.786255725114502591e-01
3.371852757459838368e-01 2.786455729114582502e-01
3.372174763884029369e-01 2.786655733114662414e-01
3.372496767658264560e-01 2.786855737114742326e-01
3.372818768780904697e-01 2.787055741114822238e-01
3.373140767250316086e-01 2.787255745114902705e-01
3.373462763064861702e-01 2.787455749114982617e-01
3.373784756222903414e-01 2.787655753115062529e-01
3.374106746722808636e-01 2.787855757115142441e-01
3.374428734562943122e-01 2.788055761115222353e-01
3.374750719741667626e-01 2.788255765115302265e-01
3.375072702257349566e-01 2.788455769115382177e-01
3.375394682108354694e-01 2.788655773115462644e-01
3.375716659293048205e-01 2.788855777115542556e-01
3.376038633809794742e-01 2.789055781115622468e-01
3.376360605656962277e-01 2.789255785115702380e-01
3.376682574832918782e-01 2.789455789115782292e-01
3.377004541336029453e-01 2.789655793115862203e-01
3.377326505164658377e-01 2.789855797115942670e-01
3.377648466317178522e-01 2.790055801116022582e-01
3.377970424791955084e-01 2.790255805116102494e-01
3.378292380587354371e-01 2.790455809116182406e-01
3.378614333701746020e-01 2.790655813116262318e-01
3.378936284133500778e-01 2.790855817116342230e-01
3.379258231880984953e-01 2.791055821116422697e-01
3.379580176942565406e-01 2.791255825116502609e-01
3.379902119316616771e-01 2.791455829116582521e-01
3.380224059001505355e-01 2.791655833116662433e-01
3.380545995995601349e-01 2.791855837116742345e-01
3.380867930297274393e-01 2.792055841116822257e-01
3.381189861904899119e-01 2.792255845116902724e-01
3.381511790816840168e-01 2.792455849116982636e-01
3.381833717031472175e-01 2.792655853117062548e-01
3.382155640547165887e-01 2.792855857117142460e-01
3.382477561362293161e-01 2.793055861117222372e-01
3.382799479475224191e-01 2.793255865117302283e-01
3.383121394884333610e-01 2.793455869117382750e-01
3.383443307587992721e-01 2.793655873117462662e-01
3.383765217584572271e-01 2.793855877117542574e-01
3.384087124872446894e-01 2.794055881117622486e-01
3.384409029449991779e-01 2.794255885117702398e-01
3.384730931315577673e-01 2.794455889117782310e-01
3.385052830467578100e-01 2.794655893117862222e-01
3.385374726904371023e-01 2.794855897117942689e-01
3.385696620624326081e-01 2.795055901118022601e-01
3.386018511625818461e-01 2.795255905118102513e-01
3.386340399907225018e-01 2.795455909118182425e-01
3.386662285466923161e-01 2.795655913118262337e-01
3.386984168303284748e-01 2.795855917118342249e-01
3.387306048414684967e-01 2.796055921118422716e-01
3.387627925799502338e-01 2.796255925118502628e-01
3.387949800456113714e-01 2.796455929118582540e-01
3.388271672382890953e-01 2.796655933118662452e-01
3.388593541578214241e-01 2.796855937118742363e-01
3.388915408040462096e-01 2.797055941118822275e-01
3.389237271768008597e-01 2.797255945118902742e-01
3.389559132759232818e-01 2.797455949118982654e-01
3.389880991012515499e-01 2.797655953119062566e-01
3.390202846526231828e-01 2.797855957119142478e-01
3.390524699298758105e-01 2.798055961119222390e-01
3.390846549328477288e-01 2.798255965119302302e-01
3.391168396613770120e-01 2.798455969119382769e-01
3.391490241153009566e-01 2.798655973119462681e-01
3.391812082944578033e-01 2.798855977119542593e-01
3.392133921986856815e-01 2.799055981119622505e-01
3.392455758278226097e-01 2.799255985119702417e-01
3.392777591817064398e-01 2.799455989119782329e-01
3.393099422601754123e-01 2.799655993119862796e-01
3.393421250630674901e-01 2.799855997119942708e-01
3.393743075902209694e-01 2.800056001120022620e-01
3.394064898414737574e-01 2.800256005120102532e-01
3.394386718166642058e-01 2.800456009120182443e-01
3.394708535156306106e-01 2.800656013120262355e-01
3.395030349382110457e-01 2.800856017120342267e-01
3.395352160842440292e-01 2.801056021120422734e-01
3.395673969535674130e-01 2.801256025120502646e-01
3.395995775460198818e-01 2.801456029120582558e-01
3.396317578614393429e-01 2.801656033120662470e-01
3.396639378996649250e-01 2.801856037120742382e-01
3.396961176605347021e-01 2.802056041120822294e-01
3.397282971438865817e-01 2.802256045120902761e-01
3.397604763495598035e-01 2.802456049120982673e-01
3.397926552773924413e-01 2.802656053121062585e-01
3.398248339272228469e-01 2.802856057121142497e-01
3.398570122988898712e-01 2.803056061121222409e-01
3.398891903922322544e-01 2.803256065121302321e-01
3.399213682070882925e-01 2.803456069121382788e-01
3.399535457432963925e-01 2.803656073121462700e-01
3.399857230006957387e-01 2.803856077121542612e-01
3.400178999791247381e-01 2.804056081121622523e-01
3.400500766784218531e-01 2.804256085121702435e-01
3.400822530984262126e-01 2.804456089121782347e-01
3.401144292389766677e-01 2.804656093121862814e-01
3.401466050999116808e-01 2.804856097121942726e-01
3.401787806810699366e-01 2.805056101122022638e-01
3.402109559822907858e-01 2.805256105122102550e-01
3.402431310034128020e-01 2.805456109122182462e-01
3.402753057442747253e-01 2.805656113122262374e-01
3.403074802047159064e-01 2.805856117122342841e-01
3.403396543845750299e-01 2.806056121122422753e-01
3.403718282836910580e-01 2.806256125122502665e-01
3.404040019019030638e-01 2.806456129122582577e-01
3.404361752390501761e-01 2.806656133122662489e-01
3.404683482949714679e-01 2.806856137122742401e-01
3.405005210695057349e-01 2.807056141122822313e-01
3.405326935624923279e-01 2.807256145122902780e-01
3.405648657737705975e-01 2.807456149122982692e-01
3.405970377031792840e-01 2.807656153123062603e-01
3.406292093505577379e-01 2.807856157123142515e-01
3.406613807157453655e-01 2.808056161123222427e-01
3.406935517985814066e-01 2.808256165123302339e-01
3.407257225989049343e-01 2.808456169123382806e-01
3.407578931165555769e-01 2.808656173123462718e-01
3.407900633513722966e-01 2.808856177123542630e-01
3.408222333031946660e-01 2.809056181123622542e-01
3.408544029718620916e-01 2.809256185123702454e-01
3.408865723572140904e-01 2.809456189123782366e-01
3.409187414590899579e-01 2.809656193123862833e-01
3.409509102773291001e-01 2.809856197123942745e-01
3.409830788117713118e-01 2.810056201124022657e-01
3.410152470622559440e-01 2.810256205124102569e-01
3.410474150286224027e-01 2.810456209124182481e-01
3.410795827107104827e-01 2.810656213124262393e-01
3.411117501083599790e-01 2.810856217124342860e-01
3.411439172214101867e-01 2.811056221124422771e-01
3.411760840497008451e-01 2.811256225124502683e-01
3.412082505930718046e-01 2.811456229124582595e-01
3.412404168513627489e-01 2.811656233124662507e-01
3.412725828244131399e-01 2.811856237124742419e-01
3.413047485120633828e-01 2.812056241124822886e-01
3.413369139141527731e-01 2.812256245124902798e-01
3.413690790305210498e-01 2.812456249124982710e-01
3.414012438610085076e-01 2.812656253125062622e-01
3.414334084054549412e-01 2.812856257125142534e-01
3.414655726637002009e-01 2.813056261125222446e-01
3.414977366355839705e-01 2.813256265125302913e-01
3.415299003209466555e-01 2.813456269125382825e-01
3.415620637196279952e-01 2.813656273125462737e-01
3.415942268314681729e-01 2.813856277125542649e-01
3.416263896563069280e-01 2.814056281125622561e-01
3.416585521939847769e-01 2.814256285125702473e-01
3.416907144443415145e-01 2.814456289125782384e-01
3.417228764072174352e-01 2.814656293125862851e-01
3.417550380824527223e-01 2.814856297125942763e-01
3.417871994698876148e-01 2.815056301126022675e-01
3.418193605693620185e-01 2.815256305126102587e-01
3.418515213807162834e-01 2.815456309126182499e-01
3.418836819037909258e-01 2.815656313126262411e-01
3.419158421384264068e-01 2.815856317126342878e-01
3.419480020844624102e-01 2.816056321126422790e-01
3.419801617417397299e-01 2.816256325126502702e-01
3.420123211100987715e-01 2.816456329126582614e-01
3.420444801893797737e-01 2.816656333126662526e-01
3.420766389794230866e-01 2.816856337126742438e-01
3.421087974800696707e-01 2.817056341126822905e-01
3.421409556911594874e-01 2.817256345126902817e-01
3.421731136125331640e-01 2.817456349126982729e-01
3.422052712440314393e-01 2.817656353127062641e-01
3.422374285854949405e-01 2.817856357127142553e-01
3.422695856367639067e-01 2.818056361127222464e-01
3.423017423976794094e-01 2.818256365127302931e-01
3.423338988680817430e-01 2.818456369127382843e-01
3.423660550478117570e-01 2.818656373127462755e-01
3.423982109367100235e-01 2.818856377127542667e-01
3.424303665346177250e-01 2.819056381127622579e-01
3.424625218413750449e-01 2.819256385127702491e-01
3.424946768568229993e-01 2.819456389127782958e-01
3.425268315808027708e-01 2.819656393127862870e-01
3.425589860131548203e-01 2.819856397127942782e-01
3.425911401537198864e-01 2.820056401128022694e-01
3.426232940023389850e-01 2.820256405128102606e-01
3.426554475588534099e-01 2.820456409128182518e-01
3.426876008231039550e-01 2.820656413128262430e-01
3.427197537949311923e-01 2.820856417128342897e-01
3.427519064741766930e-01 2.821056421128422809e-01
3.427840588606813621e-01 2.821256425128502721e-01
3.428162109542858271e-01 2.821456429128582633e-01
3.428483627548317147e-01 2.821656433128662544e-01
3.428805142621599300e-01 2.821856437128742456e-01
3.429126654761118775e-01 2.822056441128822923e-01
3.429448163965281293e-01 2.822256445128902835e-01
3.429769670232505896e-01 2.822456449128982747e-01
3.430091173561199969e-01 2.822656453129062659e-01
3.430412673949778113e-01 2.822856457129142571e-01
3.430734171396651044e-01 2.823056461129222483e-01
3.431055665900240026e-01 2.823256465129302950e-01
3.431377157458946892e-01 2.823456469129382862e-01
3.431698646071190684e-01 2.823656473129462774e-01
3.432020131735388224e-01 2.823856477129542686e-01
3.432341614449948008e-01 2.824056481129622598e-01
3.432663094213289079e-01 2.824256485129702510e-01
3.432984571023824927e-01 2.824456489129782977e-01
3.433306044879970709e-01 2.824656493129862889e-01
3.433627515780138251e-01 2.824856497129942801e-01
3.433948983722748260e-01 2.825056501130022713e-01
3.434270448706214229e-01 2.825256505130102624e-01
3.434591910728954645e-01 2.825456509130182536e-01
3.434913369789380222e-01 2.825656513130263003e-01
3.435234825885913335e-01 2.825856517130342915e-01
3.435556279016969694e-01 2.826056521130422827e-01
3.435877729180963902e-01 2.826256525130502739e-01
3.436199176376316111e-01 2.826456529130582651e-01
3.436520620601443143e-01 2.826656533130662563e-01
3.436842061854763486e-01 2.826856537130742475e-01
3.437163500134694516e-01 2.827056541130822942e-01
3.437484935439657496e-01 2.827256545130902854e-01
3.437806367768068139e-01 2.827456549130982766e-01
3.438127797118346596e-01 2.827656553131062678e-01
3.438449223488910245e-01 2.827856557131142590e-01
3.438770646878183679e-01 2.828056561131222502e-01
3.439092067284583720e-01 2.828256565131302969e-01
3.439413484706529411e-01 2.828456569131382881e-01
3.439734899142445346e-01 2.828656573131462793e-01
3.440056310590748345e-01 2.828856577131542704e-01
3.440377719049860228e-01 2.829056581131622616e-01
3.440699124518202812e-01 2.829256585131702528e-01
3.441020526994200690e-01 2.829456589131782995e-01
3.441341926476268465e-01 2.829656593131862907e-01
3.441663322962834060e-01 2.829856597131942819e-01
3.441984716452320403e-01 2.830056601132022731e-01
3.442306106943145427e-01 2.830256605132102643e-01
3.442627494433736501e-01 2.830456609132182555e-01
3.442948878922515443e-01 2.830656613132263022e-01
3.443270260407905736e-01 2.830856617132342934e-01
3.443591638888328643e-01 2.831056621132422846e-01
3.443913014362210978e-01 2.831256625132502758e-01
3.444234386827976224e-01 2.831456629132582670e-01
3.444555756284052861e-01 2.831656633132662582e-01
3.444877122728856600e-01 2.831856637132743049e-01
3.445198486160822582e-01 2.832056641132822961e-01
3.445519846578369849e-01 2.832256645132902872e-01
3.445841203979924661e-01 2.832456649132982784e-01
3.446162558363914385e-01 2.832656653133062696e-01
3.446483909728765838e-01 2.832856657133142608e-01
3.446805258072904721e-01 2.833056661133222520e-01
3.447126603394756739e-01 2.833256665133302987e-01
3.447447945692750371e-01 2.833456669133382899e-01
3.447769284965312986e-01 2.833656673133462811e-01
3.448090621210870288e-01 2.833856677133542723e-01
3.448411954427850201e-01 2.834056681133622635e-01
3.448733284614683425e-01 2.834256685133702547e-01
3.449054611769796774e-01 2.834456689133783014e-01
3.449375935891618727e-01 2.834656693133862926e-01
3.449697256978578874e-01 2.834856697133942838e-01
3.450018575029105694e-01 2.835056701134022750e-01
3.450339890041628221e-01 2.835256705134102662e-01
3.450661202014575490e-01 2.835456709134182574e-01
3.450982510946382087e-01 2.835656713134263041e-01
3.451303816835472604e-01 2.835856717134342952e-01
3.451625119680279963e-01 2.836056721134422864e-01
3.451946419479235417e-01 2.836256725134502776e-01
3.452267716230770778e-01 2.836456729134582688e-01
3.452589009933313413e-01 2.836656733134662600e-01
3.452910300585299574e-01 2.836856737134743067e-01
3.453231588185158296e-01 2.837056741134822979e-01
3.453552872731322498e-01 2.837256745134902891e-01
3.453874154222225656e-01 2.837456749134982803e-01
3.454195432656299025e-01 2.837656753135062715e-01
3.454516708031977190e-01 2.837856757135142627e-01
3.454837980347691406e-01 2.838056761135223094e-01
3.455159249601876814e-01 2.838256765135303006e-01
3.455480515792965224e-01 2.838456769135382918e-01
