# p ,r
9.590427475553296721e-02 2.200044000880017614e-01
9.591958110067294596e-02 2.200244004880097803e-01
9.593488833534964677e-02 2.200444008880177715e-01
9.595019645949767750e-02 2.200644012880257627e-01
9.596550547305150725e-02 2.200844016880337817e-01
9.598081537594276014e-02 2.201044020880417729e-01
9.599612616810559995e-02 2.201244024880497641e-01
9.601143784947349658e-02 2.201444028880577830e-01
9.602675041998133543e-02 2.201644032880657742e-01
9.604206387956017166e-02 2.201844036880737654e-01
9.605737822814447435e-02 2.202044040880817843e-01
9.607269346566796320e-02 2.202244044880897755e-01
9.608800959206514891e-02 2.202444048880977667e-01
9.610332660726716991e-02 2.202644052881057857e-01
9.611864451120880060e-02 2.202844056881137769e-01
9.613396330382480148e-02 2.203044060881217681e-01
9.614928298504618609e-02 2.203244064881297593e-01
9.616460355480772881e-02 2.203444068881377782e-01
9.617992501304388486e-02 2.203644072881457694e-01
9.619524735968612572e-02 2.203844076881537606e-01
9.621057059466904537e-02 2.204044080881617795e-01
9.622589471792640514e-02 2.204244084881697707e-01
9.624121972939241043e-02 2.204444088881777619e-01
9.625654562899878253e-02 2.204644092881857809e-01
9.627187241667999051e-02 2.204844096881937721e-01
9.628720009236950428e-02 2.205044100882017633e-01
9.630252865600209822e-02 2.205244104882097822e-01
9.631785810750934096e-02 2.205444108882177734e-01
9.633318844682559057e-02 2.205644112882257646e-01
9.634851967388574634e-02 2.205844116882337835e-01
9.636385178862094669e-02 2.206044120882417747e-01
9.637918479096613256e-02 2.206244124882497659e-01
9.639451868085574526e-02 2.206444128882577849e-01
9.640985345822154773e-02 2.206644132882657761e-01
9.642518912299799516e-02 2.206844136882737673e-01
9.644052567511958440e-02 2.207044140882817862e-01
9.645586311451817552e-02 2.207244144882897774e-01
9.647120144112823759e-02 2.207444148882977686e-01
9.648654065488340703e-02 2.207644152883057875e-01
9.650188075571856927e-02 2.207844156883137787e-01
9.651722174356489048e-02 2.208044160883217699e-01
9.653256361835714505e-02 2.208244164883297889e-01
9.654790638002934411e-02 2.208444168883377801e-01
9.656325002851584571e-02 2.208644172883457713e-01
9.657859456374824625e-02 2.208844176883537902e-01
9.659393998566113970e-02 2.209044180883617814e-01
9.660928629418973068e-02 2.209244184883697726e-01
9.662463348926489393e-02 2.209444188883777915e-01
9.663998157082197282e-02 2.209644192883857827e-01
9.665533053879542258e-02 2.209844196883937739e-01
9.667068039311686733e-02 2.210044200884017651e-01
9.668603113372074842e-02 2.210244204884097841e-01
9.670138276054113247e-02 2.210444208884177753e-01
9.671673527351291877e-02 2.210644212884257664e-01
9.673208867256725962e-02 2.210844216884337854e-01
9.674744295763905433e-02 2.211044220884417766e-01
9.676279812866223073e-02 2.211244224884497678e-01
9.677815418557136895e-02 2.211444228884577867e-01
9.679351112829795434e-02 2.211644232884657779e-01
9.680886895677714987e-02 2.211844236884737691e-01
9.682422767094359117e-02 2.212044240884817881e-01
9.683958727072873585e-02 2.212244244884897793e-01
9.685494775606760809e-02 2.212444248884977704e-01
9.687030912689484352e-02 2.212644252885057894e-01
9.688567138314217730e-02 2.212844256885137806e-01
9.690103452474435608e-02 2.213044260885217718e-01
9.691639855163630690e-02 2.213244264885297907e-01
9.693176346374961228e-02 2.213444268885377819e-01
9.694712926101917150e-02 2.213644272885457731e-01
9.696249594337875977e-02 2.213844276885537921e-01
9.697786351076310984e-02 2.214044280885617832e-01
9.699323196310398465e-02 2.214244284885697744e-01
9.700860130033628348e-02 2.214444288885777934e-01
9.702397152239360112e-02 2.214644292885857846e-01
9.703934262921114218e-02 2.214844296885937758e-01
9.705471462072035038e-02 2.215044300886017947e-01
9.707008749685615279e-02 2.215244304886097859e-01
9.708546125755355971e-02 2.215444308886177771e-01
9.710083590274390386e-02 2.215644312886257961e-01
9.711621143236252862e-02 2.215844316886337872e-01
9.713158784634418064e-02 2.216044320886417784e-01
9.714696514462044241e-02 2.216244324886497696e-01
9.716234332712625488e-02 2.216444328886577886e-01
9.717772239379547650e-02 2.216644332886657798e-01
9.719310234456332576e-02 2.216844336886737710e-01
9.720848317936109373e-02 2.217044340886817899e-01
9.722386489812398502e-02 2.217244344886897811e-01
9.723924750078589974e-02 2.217444348886977723e-01
9.725463098728157063e-02 2.217644352887057912e-01
9.727001535754291328e-02 2.217844356887137824e-01
9.728540061150482698e-02 2.218044360887217736e-01
9.730078674910219716e-02 2.218244364887297926e-01
9.731617377026691162e-02 2.218444368887377838e-01
9.733156167493389743e-02 2.218644372887457750e-01
9.734695046303817878e-02 2.218844376887537939e-01
9.736234013451149083e-02 2.219044380887617851e-01
9.737773068928877451e-02 2.219244384887697763e-01
9.739312212730488749e-02 2.219444388887777952e-01
9.740851444849217555e-02 2.219644392887857864e-01
9.742390765278509390e-02 2.219844396887937776e-01
9.743930174011741774e-02 2.220044400888017966e-01
9.745469671042489290e-02 2.220244404888097878e-01
9.747009256363883822e-02 2.220444408888177790e-01
9.748548929969429178e-02 2.220644412888257979e-01
9.750088691852530631e-02 2.220844416888337891e-01
9.751628542006705869e-02 2.221044420888417803e-01
9.753168480425102038e-02 2.221244424888497992e-01
9.754708507101236825e-02 2.221444428888577904e-01
9.756248622028644568e-02 2.221644432888657816e-01
9.757788825200455762e-02 2.221844436888738006e-01
9.759329116610246380e-02 2.222044440888817918e-01
9.760869496251464716e-02 2.222244444888897830e-01
9.762409964117299555e-02 2.222444448888978019e-01
9.763950520201282457e-02 2.222644452889057931e-01
9.765491164496820087e-02 2.222844456889137843e-01
9.767031896997414864e-02 2.223044460889217755e-01
9.768572717696213936e-02 2.223244464889297944e-01
9.770113626586778011e-02 2.223444468889377856e-01
9.771654623662497097e-02 2.223644472889457768e-01
9.773195708916862512e-02 2.223844476889537958e-01
9.774736882343090794e-02 2.224044480889617870e-01
9.776278143934673259e-02 2.224244484889697782e-01
9.777819493685126206e-02 2.224444488889777971e-01
9.779360931587655070e-02 2.224644492889857883e-01
9.780902457635749780e-02 2.224844496889937795e-01
9.782444071822929410e-02 2.225044500890017984e-01
9.783985774142425762e-02 2.225244504890097896e-01
9.785527564587698235e-02 2.225444508890177808e-01
9.787069443152297821e-02 2.225644512890257998e-01
9.788611409829382770e-02 2.225844516890337910e-01
9.790153464612513790e-02 2.226044520890417822e-01
9.791695607495069786e-02 2.226244524890498011e-01
9.793237838470580936e-02 2.226444528890577923e-01
9.794780157532251286e-02 2.226644532890657835e-01
9.796322564673556887e-02 2.226844536890738024e-01
9.797865059887973793e-02 2.227044540890817936e-01
9.799407643168978055e-02 2.227244544890897848e-01
9.800950314509758454e-02 2.227444548890978038e-01
9.802493073903875698e-02 2.227644552891057950e-01
9.804035921344836368e-02 2.227844556891137862e-01
9.805578856825812595e-02 2.228044560891218051e-01
9.807121880340353981e-02 2.228244564891297963e-01
9.808664991881979600e-02 2.228444568891377875e-01
9.810208191443875458e-02 2.228644572891458064e-01
9.811751479019578670e-02 2.228844576891537976e-01
9.813294854602519490e-02 2.229044580891617888e-01
9.814838318186203114e-02 2.229244584891697800e-01
9.816381869763818324e-02 2.229444588891777990e-01
9.817925509328911948e-02 2.229644592891857902e-01
9.819469236874904527e-02 2.229844596891937814e-01
9.821013052395313747e-02 2.230044600892018003e-01
9.822556955883357532e-02 2.230244604892097915e-01
9.824100947332553568e-02 2.230444608892177827e-01
9.825645026736408438e-02 2.230644612892258016e-01
9.827189194088166435e-02 2.230844616892337928e-01
9.828733449381334142e-02 2.231044620892417840e-01
9.830277792609441734e-02 2.231244624892498030e-01
9.831822223765709912e-02 2.231444628892577942e-01
9.833366742843671626e-02 2.231644632892657854e-01
9.834911349836829297e-02 2.231844636892738043e-01
9.836456044738417503e-02 2.232044640892817955e-01
9.838000827541966420e-02 2.232244644892897867e-01
9.839545698240882710e-02 2.232444648892978056e-01
9.841090656828728467e-02 2.232644652893057968e-01
9.842635703298704963e-02 2.232844656893137880e-01
9.844180837644317394e-02 2.233044660893218070e-01
9.845726059859043200e-02 2.233244664893297982e-01
9.847271369936384799e-02 2.233444668893377894e-01
9.848816767869532363e-02 2.233644672893458083e-01
9.850362253652091005e-02 2.233844676893537995e-01
9.851907827277550656e-02 2.234044680893617907e-01
9.853453488739098709e-02 2.234244684893698096e-01
9.854999238030356934e-02 2.234444688893778008e-01
9.856545075144801382e-02 2.234644692893857920e-01
9.858091000075633326e-02 2.234844696893938110e-01
9.859637012816442614e-02 2.235044700894018022e-01
9.861183113360637298e-02 2.235244704894097934e-01
9.862729301701747553e-02 2.235444708894178123e-01
9.864275577833020447e-02 2.235644712894258035e-01
9.865821941747975055e-02 2.235844716894337947e-01
9.867368393440043017e-02 2.236044720894417859e-01
9.868914932902773940e-02 2.236244724894498048e-01
9.870461560129399625e-02 2.236444728894577960e-01
9.872008275113451636e-02 2.236644732894657872e-01
9.873555077848479578e-02 2.236844736894738062e-01
9.875101968327684721e-02 2.237044740894817973e-01
9.876648946544630547e-02 2.237244744894897885e-01
9.878196012492863887e-02 2.237444748894978075e-01
9.879743166165602664e-02 2.237644752895057987e-01
9.881290407556393707e-02 2.237844756895137899e-01
9.882837736658772743e-02 2.238044760895218088e-01
9.884385153465982676e-02 2.238244764895298000e-01
9.885932657971574500e-02 2.238444768895377912e-01
9.887480250168963203e-02 2.238644772895458102e-01
9.889027930051728921e-02 2.238844776895538013e-01
9.890575697613071537e-02 2.239044780895617925e-01
9.892123552846540657e-02 2.239244784895698115e-01
9.893671495745612332e-02 2.239444788895778027e-01
9.895219526303819513e-02 2.239644792895857939e-01
9.896767644514363471e-02 2.239844796895938128e-01
9.898315850370822955e-02 2.240044800896018040e-01
9.899864143866773936e-02 2.240244804896097952e-01
9.901412524995376052e-02 2.240444808896178142e-01
9.902960993750263563e-02 2.240644812896258053e-01
9.904509550124940276e-02 2.240844816896337965e-01
9.906058194112639381e-02 2.241044820896418155e-01
9.907606925706949341e-02 2.241244824896498067e-01
9.909155744901292084e-02 2.241444828896577979e-01
9.910704651689197786e-02 2.241644832896658168e-01
9.912253646063956536e-02 2.241844836896738080e-01
9.913802728019102672e-02 2.242044840896817992e-01
9.915351897548069227e-02 2.242244844896897904e-01
9.916901154644416905e-02 2.242444848896978093e-01
9.918450499301420531e-02 2.242644852897058005e-01
9.919999931512600566e-02 2.242844856897137917e-01
9.921549451271503839e-02 2.243044860897218107e-01
9.923099058571391295e-02 2.243244864897298019e-01
9.924648753405854174e-02 2.243444868897377931e-01
9.926198535768381015e-02 2.243644872897458120e-01
9.927748405652275787e-02 2.243844876897538032e-01
9.929298363051074217e-02 2.244044880897617944e-01
9.930848407958320356e-02 2.244244884897698133e-01
9.932398540367277928e-02 2.244444888897778045e-01
9.933948760271522904e-02 2.244644892897857957e-01
9.935499067664471662e-02 2.244844896897938147e-01
9.937049462539745970e-02 2.245044900898018059e-01
9.938599944890517957e-02 2.245244904898097971e-01
9.940150514710395513e-02 2.245444908898178160e-01
9.941701171992839425e-02 2.245644912898258072e-01
9.943251916731410400e-02 2.245844916898337984e-01
9.944802748919326363e-02 2.246044920898418173e-01
9.946353668550192428e-02 2.246244924898498085e-01
9.947904675617572079e-02 2.246444928898577997e-01
9.949455770114681852e-02 2.246644932898658187e-01
9.951006952035126862e-02 2.246844936898738099e-01
9.952558221372453939e-02 2.247044940898818011e-01
9.954109578119897661e-02 2.247244944898898200e-01
9.955661022271074245e-02 2.247444948898978112e-01
9.957212553819404233e-02 2.247644952899058024e-01
9.958764172758462208e-02 2.247844956899138213e-01
9.960315879081525769e-02 2.248044960899218125e-01
9.961867672782155625e-02 2.248244964899298037e-01
9.963419553853898603e-02 2.248444968899378227e-01
9.964971522290044792e-02 2.248644972899458139e-01
9.966523578084142410e-02 2.248844976899538051e-01
9.968075721229681385e-02 2.249044980899617963e-01
9.969627951720194670e-02 2.249244984899698152e-01
9.971180269548972352e-02 2.249444988899778064e-01
9.972732674709576528e-02 2.249644992899857976e-01
9.974285167195597046e-02 2.249844996899938165e-01
9.975837747000279587e-02 2.250045000900018077e-01
9.977390414117189021e-02 2.250245004900097989e-01
9.978943168539912423e-02 2.250445008900178179e-01
9.980496010261713513e-02 2.250645012900258091e-01
9.982048939276168265e-02 2.250845016900338003e-01
9.983601955576736076e-02 2.251045020900418192e-01
9.985155059157009572e-02 2.251245024900498104e-01
9.986708250010249699e-02 2.251445028900578016e-01
9.988261528130017164e-02 2.251645032900658205e-01
9.989814893509803284e-02 2.251845036900738117e-01
9.991368346143197909e-02 2.252045040900818029e-01
9.992921886023448108e-02 2.252245044900898219e-01
9.994475513144129852e-02 2.252445048900978131e-01
9.996029227498834380e-02 2.252645052901058043e-01
9.997583029080822636e-02 2.252845056901138232e-01
9.999136917883684472e-02 2.253045060901218144e-01
1.000069089390101112e-01 2.253245064901298056e-01
1.000224495712601913e-01 2.253445068901378245e-01
1.000379910755235802e-01 2.253645072901458157e-01
1.000535334517347469e-01 2.253845076901538069e-01
1.000690766998294651e-01 2.254045080901618259e-01
1.000846208197406079e-01 2.254245084901698171e-01
1.001001658114041015e-01 2.254445088901778083e-01
1.001157116747554005e-01 2.254645092901858272e-01
1.001312584097275721e-01 2.254845096901938184e-01
1.001468060162565010e-01 2.255045100902018096e-01
1.001623544942766703e-01 2.255245104902098285e-01
1.001779038437245611e-01 2.255445108902178197e-01
1.001934540645323390e-01 2.255645112902258109e-01
1.002090051566359163e-01 2.255845116902338021e-01
1.002245571199716495e-01 2.256045120902418211e-01
1.002401099544718288e-01 2.256245124902498123e-01
1.002556636600725332e-01 2.256445128902578035e-01
1.002712182367097860e-01 2.256645132902658224e-01
1.002867736843159330e-01 2.256845136902738136e-01
1.003023300028275944e-01 2.257045140902818048e-01
1.003178871921787951e-01 2.257245144902898237e-01
1.003334452523063219e-01 2.257445148902978149e-01
1.003490041831423402e-01 2.257645152903058061e-01
1.003645639846230397e-01 2.257845156903138251e-01
1.003801246566831951e-01 2.258045160903218163e-01
1.003956861992591487e-01 2.258245164903298074e-01
1.004112486122829134e-01 2.258445168903378264e-01
1.004268118956911232e-01 2.258645172903458176e-01
1.004423760494195517e-01 2.258845176903538088e-01
1.004579410734009332e-01 2.259045180903618277e-01
1.004735069675714715e-01 2.259245184903698189e-01
1.004890737318668015e-01 2.259445188903778101e-01
1.005046413662199212e-01 2.259645192903858291e-01
1.005202098705670621e-01 2.259845196903938203e-01
1.005357792448428322e-01 2.260045200904018114e-01
1.005513494889832687e-01 2.260245204904098304e-01
1.005669206029214252e-01 2.260445208904178216e-01
1.005824925865930614e-01 2.260645212904258128e-01
1.005980654399342283e-01 2.260845216904338317e-01
1.006136391628779519e-01 2.261045220904418229e-01
1.006292137553602972e-01 2.261245224904498141e-01
1.006447892173160247e-01 2.261445228904578331e-01
1.006603655486813242e-01 2.261645232904658243e-01
1.006759427493889442e-01 2.261845236904738154e-01
1.006915208193752270e-01 2.262045240904818066e-01
1.007070997585756550e-01 2.262245244904898256e-01
1.007226795669236841e-01 2.262445248904978168e-01
1.007382602443552266e-01 2.262645252905058080e-01
1.007538417908061951e-01 2.262845256905138269e-01
1.007694242062094903e-01 2.263045260905218181e-01
1.007850074905014270e-01 2.263245264905298093e-01
